api_number,tophole_longitude__deg,tophole_latitude__deg,bottomhole_longitude__deg,bottomhole_latitude__deg,well_number,lease_name,permitted_well_type,permit_type,pad,operator_name,play_name,state_name,county_name,basin_name,reservoir_name,field_name,permit_date,drilling_start_date,drilling_end_date,completion_date,tvd__ft,measured_depth__ft,lateral_length__ft,drilltime__day,fracture_stages,fracture_fluid__ugl,proppant__lbs,gravity__api
35047249220000,-97.924574,36.231495,-97.922881,36.217992,1mh-11,Trojan 2007,Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,9/28/2014,9/29/2014,10/20/2014,2/10/2015,7144,11750,4375.7,22,,2767652,900112.8001,39
35047249230000,-97.79783,36.232156,-97.79747202,36.24392265,1-m1h,Markes,Oil,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,9/26/2014,9/27/2014,11/5/2014,12/9/2014,6643,11175,4305.4,40,,7168165,2549640.748,38
35047249540000,-97.730438,36.232817,-97.730438,36.232817,4-m4h,Hamm,Oil,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,11/7/2014,11/8/2014,12/11/2014,1/12/2015,6363,10700,4120.15,34,,7393386,3066555.604,37
35047249580000,-97.852669,36.202505,-97.850085,36.216796,16-m1h,Williams,Oil,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,11/23/2014,11/24/2014,12/23/2014,1/20/2015,7023,12067,4791.8,30,,7088550,2418866.058,38
35049250130000,-97.656567,34.725742,-97.661142,34.745666,3-18h,Smith,Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Woodford,Golden Trend,3/9/2015,3/10/2015,4/16/2015,10/5/2015,14730,19810,4826,38,,5803728,2330154.819,
35049250210000,-97.656467,34.725742,-97.658104,34.745325,2-18h,Smith,Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Woodford,Golden Trend,12/21/2014,12/22/2014,3/6/2015,10/5/2015,14675,19411,4499.2,75,,6378372,3111653.152,
35049250270000,-97.54364,34.63709,-97.543582,34.668931,1h-5xx,Hays,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Hunton,Foster,11/8/2014,11/9/2014,12/20/2014,2/13/2015,12139,23810,11087.45,42,,9641709,7064817.266,46.599998
35051238030000,-97.82275,34.83345,-97.823048,34.854745,2-10x3h,Cheyenne,Oil,Horizontal,No,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Chitwood,6/19/2014,6/20/2014,12/10/2014,2/1/2015,15169,23053,7489.8,,,1.28E+07,5445101.257,52
35051238070000,-97.719036,34.769947,-97.717734,34.782871,1-34h,Berry,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Pikes Peak N,6/14/2014,6/15/2014,8/10/2014,9/27/2014,13089,18221,4875.4,57,,5643330,3358497.682,46
35051238080000,-97.82803277,35.0429525,-97.82803277,35.0429525,1-28h,Nancy J,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Tabler E,6/15/2014,6/16/2014,8/18/2014,9/17/2014,12359,17938,5300.05,64,,6048795,4421332.668,46
35051238110000,-97.76063,35.05797,-97.760458,35.079905,1h-18x,Jacquez,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Middleburg E,7/31/2014,8/1/2014,9/22/2014,10/23/2014,11969,20042,7669.35,53,,7420401,8607597.113,48.700001
35051238270000,-97.96129556,34.96406237,-97.960908,34.978778,1-20h,Ellen,Oil,Horizontal,Yes,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hoxbar,Undetermined,8/18/2014,8/19/2014,9/27/2014,12/18/2014,9348,14474,4869.7,40,,3863748,4618088.855,55
35051238300000,-97.717767,34.9899642,-97.713391,35.00406,3-10-3xh,Good Martin,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Tabler SE,7/11/2014,7/12/2014,8/25/2014,12/30/2014,11996,17821,5533.75,45,,7728294,3399593.29,47
35051238410000,-97.87315107,35.08030473,-97.872243,35.105693,1-18-7xh,Steelman,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Deese,Watonga-Chickasha Trend,8/31/2014,9/1/2014,11/4/2014,1/19/2015,13563,22988,8953.75,65,,1.97E+07,5748760.071,51
35051238450000,-97.717617,34.999642,-97.715191,35.022148,4-10-3xh,Good Martin,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Tabler SE,8/27/2014,8/28/2014,10/31/2014,1/7/2015,11925,20268,7925.85,65,,5320396,4671821.871,47
35051238460000,-97.79418674,34.82162074,-97.79418674,34.82162074,1-14x23h,Parks,Gas,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Chitwood,8/28/2014,8/29/2014,2/4/2015,3/24/2015,15189,23899,8274.5,,,1.52E+07,6185575.892,57.700001
35051238520000,-97.854672,35.042653,-97.854672,35.042653,29-Mar,Hartley,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Watonga-Chickasha Trend,9/14/2014,9/15/2014,10/24/2014,1/25/2015,12785,12934,,40,,193215,,49.700001
35051238530000,-97.862733,35.043153,-97.862334,35.058329,1-29h,Hartley,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Watonga-Chickasha Trend,9/24/2014,9/25/2014,11/13/2014,1/26/2015,12876,18350,5200.3,50,,7999194,4348887.391,47.700001
35051238540000,-97.790952,35.015772,-97.785083,35.039648,1-1h,Hatfield Ranch,Oil,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Middleburg SW,11/18/2014,11/19/2014,12/27/2014,2/20/2015,12995,18150,4897.25,39,,9396114,3930522.142,
35051238570000,-97.8057798,35.0448446,-97.8057798,35.0448446,1-26-23xh,Green,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Tabler E,5/13/2015,5/14/2015,6/23/2015,2/1/2016,12742,12971,,41,,1.81E+07,1.01E+07,50.5
35051238580000,-97.79412597,34.82159821,-97.79412597,34.82159821,2-14x23h,Parks,Oil,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Sycamore,Chitwood,10/11/2014,10/12/2014,12/24/2014,3/24/2015,15260,24050,,74,,1.30E+07,6148869.874,57.400002
35051238660000,-97.75043732,34.8110916,-97.75043732,34.8110916,3-17x8h,Johnson Rogers,Oil,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Sycamore,Undetermined,10/10/2014,10/11/2014,10/11/2014,10/11/2014,,14674,,1,,,,
35051238770000,-97.849856,35.045019,-97.849858,35.059232,5-29h,Hartley,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Watonga-Chickasha Trend,11/4/2014,11/5/2014,12/13/2014,1/17/2015,12693,17814,4864.95,39,,7729686,1323098.808,48
35051238800000,-97.681053,34.70978,-97.674468,34.718153,2-24h,Jeanna,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Knox,10/23/2014,10/24/2014,1/5/2015,3/10/2015,13354,18820,5192.7,74,,6666231.6,1.02E+07,49
35051238810000,-97.72449,34.66599,-97.72449,34.66599,6-24h,Jeanna,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Knox,10/25/2014,10/26/2014,12/3/2014,3/9/2015,13265,18568,5037.85,39,,6403914,3841847.833,47
35051238830000,-97.7504655,34.8110414,-97.750717,34.832206,3r-17x8h,Johnson Rogers,Oil,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Golden Trend,10/31/2014,11/1/2014,1/24/2015,7/21/2015,14700,22521,7429.95,85,,1.34E+07,5572049.264,
35051238840000,-97.672961,34.709594,-97.675063,34.722914,5-24h,Jeanna,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Knox,10/26/2014,10/27/2014,12/9/2014,3/5/2015,13301,18620,5053.05,44,,6406344,4077594.473,47.200001
35051238890000,-98.050988,35.014872,-98.048926,35.007296,1-9h,Moudy,Oil,Horizontal,Yes,Ward Petroleum,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hoxbar,Undetermined,11/19/2014,11/20/2014,12/30/2014,8/1/2015,10888,15760,4628.4,41,,2411493,2553227.063,45
35051238920000,-97.99634734,34.97848676,-97.996408,34.99339,1-13h,Hiram,Gas,Horizontal,Yes,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hoxbar,Undetermined,12/3/2014,12/4/2014,1/12/2015,2/15/2015,9385,14599,4953.3,40,,3163650,3622896.177,56
35051238970000,-97.79290774,34.76923626,-97.798462,34.783081,1-35h,Castle,Gas,Horizontal,No,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Knox,12/16/2014,12/17/2014,2/21/2015,3/22/2015,14195,19399,4943.8,67,,9401593,3802092.52,57.799999
35051239000000,-97.78498149,34.99317439,-97.785808,35.021684,1-13-12xh,Ewing,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Alex NW,12/13/2014,12/14/2014,3/26/2015,5/16/2015,13149,23802,10120.35,103,,1.82E+07,1.11E+07,54.799999
35051239010000,-97.83138888,35.07347444,-97.83042,35.093798,1-16-9xh,Ramsey Trust,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Watonga-Chickasha Trend,12/13/2014,12/14/2014,1/21/2015,3/12/2015,11877,19379,7126.9,39,,1.57E+07,3825865.013,47.099998
35051239070000,-98.06023,34.99927,-98.066656,34.978972,17-2h,Schenk,Oil,Horizontal,Yes,EOG Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Marchand,Undetermined,1/16/2015,1/17/2015,2/22/2015,2/10/2016,10919,15642,4486.85,37,,4071689,4413546.625,43
35051239100000,-97.729778,34.977728,-97.729755,35.00044,5-21-16xh,May,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Tabler SE,1/9/2015,1/10/2015,3/10/2015,9/9/2016,12302,20475,7764.35,60,,,,
35069201650000,-96.89612,34.21563,-96.909363,34.237318,8-6h,Chandler,Dry,Horizontal,No,BNK Petroleum,SCOOP-STACK-Cana,Oklahoma,Johnston,Ardmore Mariettas Basins,Caney,Undetermined,11/7/2014,11/8/2014,1/18/2017,11/14/2014,8940,14911,5672.45,,,8026716,5694533.866,
35069201690000,-96.79813,34.20252,-96.800779,34.225299,5-17h8x,WLC,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Johnston,Ardmore Mariettas Basins,Sycamore,Ravia S,1/18/2015,1/19/2015,5/24/2015,11/12/2015,4005,14120,9609.25,,23,1.13E+07,7589110.44,43
35073249390000,-98.03225,35.84087,-98.031934,35.870206,1h-15x,Connie,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,6/9/2014,6/10/2014,7/10/2014,9/10/2014,8320,19044,10187.8,31,,,,43.599998
35073249410000,-97.95204625,35.9417738,-97.95204625,35.9417738,2-17h,Pool,Oil,Horizontal,No,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Osage,Undetermined,6/11/2014,6/12/2014,7/4/2014,8/12/2014,7197,11750,4325.35,23,,1.04E+07,2915543.874,38.900002
35073249430000,-98.0901808,36.1019088,-98.09567,36.115509,1-19h,Snowman,Oil,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,6/27/2014,6/28/2014,7/26/2014,10/15/2014,8521,13248,4490.65,29,,1.01E+07,2572610.448,
35073249490000,-97.9302,36.0659,-97.92998386,36.05227994,2-3h os,Hennessey Unit,Oil,Horizontal,No,Blake Production,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,7/9/2014,7/10/2014,7/21/2014,8/18/2014,6545,11764,4958.05,12,,2593916,614393.6489,40
35073249540000,-97.69132,35.98616,-97.691379,35.99765,1h,Engle 18-5-36,Oil,Horizontal,No,Dorado E & P Partners,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Woodford,Sooner Trend,9/5/2014,9/6/2014,10/1/2014,10/31/2014,6879,11559,4446,26,,6643938,6120436.362,39.599998
35073249560000,-97.781834,36.146736,-97.782166,36.162237,1-6h,Crooked Creek Cleveland Unit,Oil,Horizontal,No,Blake Production,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Cleveland,Undetermined,8/4/2014,8/5/2014,9/2/2014,9/27/2014,5740,11135,5125.25,29,,2082537,1434431.44,40
35073249630000,-97.80830248,35.9566214,-97.808979,35.970069,4-11h,Musick,Oil,Horizontal,No,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,9/19/2014,9/20/2014,10/13/2014,10/27/2014,7269,12353,4829.8,24,,1.05E+07,3056130.562,37.400002
35073249690000,-97.9141,36.04372,-97.914879,36.058463,1oh-11,Dover Unit (Trellium) 1807,Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,8/27/2014,8/28/2014,9/15/2014,10/17/2014,6494,11610,4860.2,19,,1095286,1399368.456,40
35073249720000,-97.74928033,35.9706935,-97.749092,35.984696,2-5h,Humphrey,Oil,Horizontal,No,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Osage,Undetermined,8/26/2014,8/27/2014,9/18/2014,10/21/2014,7144,12163,4768.05,23,,1.06E+07,3125848.58,38.799999
35073249770000,-97.83661,36.09094,-97.836274,36.101252,222h,East Hennessey Unit,Oil,Horizontal,Yes,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Osage,Undetermined,10/3/2014,10/4/2014,10/25/2014,11/18/2014,7341,11306,3766.75,22,,8782242,2774022,36
35073249870000,-98.097401,35.726092,-98.097401,35.726092,31-1h,Zinger,Drilled and Abandoned,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,10/2/2014,10/3/2014,10/12/2014,10/12/2014,,7485,,10,,,,
35073249890000,-98.154961,36.101891,-98.15481097,36.09106658,1-22H,The River,Oil,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,9/22/2014,9/27/2014,11/1/2014,3/12/2015,8612,12760,3940.6,36,,7758366,3085326.191,
35073249900000,-97.70441,36.0443,-97.703185,36.064288,18-5-11 1h,States,Oil,Horizontal,Yes,Dorado E & P Partners,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Woodford,Sooner Trend,10/5/2014,10/6/2014,10/31/2014,2/14/2015,6630,11892,4998.9,26,,7230462,5635835.676,
35073249940000,-98.00721,36.05901,-98.007012,36.072643,1-1h,LB,Gas,Horizontal,No,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,11/17/2014,11/18/2014,12/24/2014,1/22/2015,8243,13045,4561.9,37,,5745054,1948134.954,
35073249950000,-97.731795,35.8975076,-97.733271,35.910557,1-33h,Bollenbach,Oil,Horizontal,No,Stephens Production,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,10/9/2014,10/10/2014,10/25/2014,11/14/2014,7245,11704,4236.05,16,,9236346,3094028.52,
35073250050000,-97.777892,35.969923,-97.778138,35.956866,2-7mh,Burpo 1705,Oil,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/10/2014,12/11/2014,1/11/2015,2/10/2015,7224,12435,4950.45,32,,,,39
35073250060000,-98.096082,35.870935,-98.099314,35.898261,1h,Northstar 0706,Oil,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,10/17/2014,10/18/2014,11/10/2014,12/29/2014,8582,18835,9740.35,24,,,,43
35073250080000,-97.92143,36.0305,-97.922427,36.015472,1oh-23,Dover Unit (Callisto) 1807,Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,11/13/2014,11/14/2014,11/29/2014,12/29/2014,6622,11815,4933.35,16,,1643166,766943.0822,40
35073250090000,-98.11467,35.87102,-98.117161,35.898422,1h-1x,Smith Brothers,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,10/26/2014,10/27/2014,11/17/2014,1/17/2015,8676,18923,9734.65,22,,8796829,1.49E+07,48.400002
35073250200000,-98.03108,35.768108,-98.03135197,35.79561959,4h,Skipper 1510,Oil,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,11/20/2014,11/21/2014,12/24/2014,4/22/2015,8838,19380,10014.9,34,,1.47E+07,1.97E+07,40.700001
35073250220000,-98.04149743,36.07997836,-98.039906,36.093369,1-34h,Unruh,Oil,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Misener-Hunton,Undetermined,11/20/2014,11/21/2014,6/28/2015,10/28/2015,8360,13278,4672.1,,,7188636,2038989.351,43
35073250280000,-97.89316,36.04496,-97.899292,36.036659,2mh-13,Dover Unit (Chickadee) 1807,Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Osage,Undetermined,1/17/2015,1/18/2015,2/10/2015,10/6/2015,7519,12300,4541.95,24,,2391606,1271210.905,
35073250290000,-97.89342,36.04493,-97.899359,36.071772,2oh-12-1,Dover Unit (Triad) 1807,Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Oswego,Undetermined,3/8/2015,3/9/2015,4/1/2015,8/25/2015,6456,13750,6929.3,24,,2359354,630533.4651,40.400002
35073250310000,-97.79993,35.98622,-97.79993,35.98622,60-3ho,Lincoln North Unit,Oil,Horizontal,Yes,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,12/1/2014,12/2/2014,1/7/2015,11/22/2016,6338,6650,,37,,7718676,2399011.046,
35073250430000,-98.06823,35.74056,-98.06821812,35.7134562,4h,Baccarat 2920,Oil,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,12/25/2014,12/26/2014,1/20/2015,5/23/2015,9288,19673,9865.75,26,,1.45E+07,1.99E+07,41
35073250450000,-97.44562,35.58989,-97.44562,35.58989,83-2h-0,Lincoln North Unit,Oil & Gas,Horizontal,Yes,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,11/10/2017,11/11/2017,11/26/2017,2/8/2018,6219,6550,,16,,1.03E+07,2949266.58,45.799999
35083243090000,-97.67042,35.94025,-97.666667,35.913265,1-30h,Branson,Oil,Horizontal,Yes,Payne Exploration,SCOOP-STACK-Cana,Oklahoma,Logan,Salina-Sedgwick Basin-Sedgwick,Hunton,Undetermined,6/19/2014,6/20/2014,7/14/2014,9/6/2014,6925,11976,4798.45,25,,8936881,4330474.269,40.5
35083243540000,-97.66079,35.97168,-97.662645,35.98532,2-6h,Emmerich,Oil & Gas,Horizontal,No,Stephens Production,SCOOP-STACK-Cana,Oklahoma,Logan,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,6/16/2018,6/17/2018,7/7/2018,8/13/2018,6718,11488,4531.5,21,,1.15E+07,6931881.302,38.5
35085212310000,-97.231722,33.938799,-97.23633,33.94928,1-19h17,Samuel,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Undetermined,6/27/2014,6/28/2014,8/29/2014,3/23/2015,14596,19715,4863.05,63,,9247529,6384757.796,45
35085212320000,-97.231719,33.938836,-97.238844,33.949058,1-19h18,Noble,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Sylvan,Undetermined,6/23/2014,6/24/2014,10/28/2014,3/23/2015,14552,19708,4898.2,,,9329094,6363702.972,43
35085212350000,-97.174452,33.91057,-97.173832,33.896961,1-35h,Billie Jo,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Marietta W,9/22/2014,9/23/2014,1/11/2015,5/14/2015,14987,20095,4852.6,111,,7116689,4561296.374,46
35085212400000,-97.263686,34.055908,-97.263686,34.055908,1-12-13xh,Banks,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Hunton,Eastman N,9/14/2014,9/15/2014,11/4/2014,2/1/2015,11490,20275,8345.75,51,,1.03E+07,1.04E+07,40
35085212470000,-97.138882,33.895647,-97.139028,33.911268,1-6h31,Hoenig,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Marietta SW,2/5/2015,2/6/2015,4/22/2015,7/3/2015,16129,21297,4909.6,76,,1.04E+07,7601488.868,47
35085212520000,-97.191601,33.983279,-97.19143857,33.99756143,1-3h34,Tommy,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Enville SW,1/13/2015,1/14/2015,3/21/2015,6/25/2015,13979,19450,5197.45,67,,1.08E+07,6809834.158,43
35085212530000,-97.16482,33.95395,-97.167961,33.940397,1-14h,Joy,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Marietta W,4/27/2015,4/28/2015,7/28/2015,3/14/2016,15414,20471,4804.15,92,,9713858,8743302.38,46
35087220090000,-97.60402,35.0013,-97.60182,35.03112,1h-3x,Runyan,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,McClain,Anadarko Basin-Anadarko,Mississippian,Dibble SE,9/27/2014,9/28/2014,11/12/2014,12/17/2014,10268,20683,9894.25,46,,9940900,1.23E+07,43
35093249890000,-98.90813763,36.21703371,-98.90813763,36.21703371,9-1h,Rhodes,Oil,Horizontal,No,Comanche Exploration,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Meramec-Osage,Undetermined,8/30/2014,8/31/2014,11/6/2014,2/1/2015,10137,14688,4323.45,68,,6513192,2760869.222,40.5
35093249940000,-98.16081,36.29,-98.16081,36.29,1-16wh,De Haas,Drilled and Abandoned,Horizontal,Yes,Mustang Fuel,SCOOP-STACK-Cana,Oklahoma,Major,Salina-Sedgwick Basin-Sedgwick,Sylvan,Undetermined,10/23/2014,10/24/2014,12/3/2014,12/3/2014,8306,,,41,,,,
35137272400000,-97.648456,34.648211,-97.648456,34.648211,9-17-20xh,Poteet,Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Knox,6/8/2014,6/9/2014,9/1/2014,3/12/2015,14925,24624,,85,,9633118,9190662.159,60.200001
35137272410000,-97.62052,34.63512,-97.617327,34.659922,1h-9x,Jarred,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Springer (Goddard),Pearl NE,6/16/2014,6/17/2014,8/9/2014,9/4/2014,13274,21927,8220.35,54,,5134833,5411264.116,42.700001
35137272460000,-97.75628,34.49191,-97.75628,34.49191,1-7h,Double A. M.,Gas,Horizontal,No,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Stephens,Ardmore Mariettas Basins,Woodford,Sho-Vel-Tum,8/12/2014,8/13/2014,11/11/2014,2/3/2015,14112,17355,3080.85,91,,7803470,1928017.567,
35137273260000,-97.59291,34.64376,-97.593442,34.666595,5h-11x,Kelly,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Sycamore,Pearl NE,11/15/2014,11/16/2014,1/12/2015,3/28/2015,13425,21978,8125.35,58,,6591382,8387042.057,55.599998
35137273280000,-97.58591,34.64504,-97.583798,34.670842,3h-11x,Kelly,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Sycamore,Pearl NE,11/25/2014,11/26/2014,1/6/2015,2/27/2015,13309,21375,7662.7,42,,6316860,8070839.481,56.799999
35137273710000,-97.73011813,34.54337192,-97.729735,34.529725,1-21H,Callaway,Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Sho-Vel-Tum,10/28/2014,11/4/2014,1/27/2015,6/3/2015,14826,19945,4863.05,85,,7473805,4174666.865,51.7
